sentiment|sentence|sentiment_score|confidence_rating|explanation_score|explanation
0|why is it always the fat ones?! |-0.8333333333333334|0.8000000000000002|0.5333333333333333|The text contains derogatory language and body-shaming, suggesting prejudice and discrimination towards overweight individuals, resulting in a highly negative sentiment.
0|I can't believe the cavs ! |-0.7666666666666666|0.8666666666666667|0.8000000000000002|The sentiment score is negative (-0.8) and the confidence rating is high, as the user expresses disbelief and disappointment/frustration regarding the Cavs.
1|@AlexAllTimeLow i have a house boat in seattle you could all get wasted on next time youre here...can hols 100 people |0.11666666666666665|0.7666666666666666|0.7333333333333334|The sentiment analysis suggests a slightly positive sentiment with a high level of confidence, as the user's message indicates a willingness to host a large gathering on their house boat in Seattle. However, the mention of excessive drinking implies a potentially negative aspect. Overall, the sentiment is slightly positive but not very strong.
0|So sad. It was right after I used to live in Northest Brazil. Luto. |-0.8333333333333334|0.8666666666666667|0.8666666666666667|"The sentiment is overwhelmingly negative in the text, with a strong sense of sadness and mourning indicated by keywords like ""luto"" (mourning) and ""sad."" The personal connection to Northeast Brazil further intensifies the emotional impact."
0|Uhmmm #squarespace I need an iPhone please &amp; #trackle I could also use your help! Please help!! My wife won't let me buy one |0.26666666666666666|0.8000000000000002|0.4666666666666666|The text expresses a desire for an iPhone and asks for help from Squarespace and Trackle, but there is a slight negative tone with the mention of the user's wife not allowing the purchase. However, overall the sentiment remains slightly positive.
0|I dropped my favorite @Starbucks travel mug and it cracked |-0.7333333333333334|0.9|0.8333333333333334|The text describes a negative sentiment where the user expresses disappointment, sadness, and frustration about their broken Starbucks travel mug, indicating a strong attachment and resulting in a negative sentiment score.
0|Doesn't look good for the cavs |-0.7666666666666666|0.9|0.8333333333333334|"The explanations all agree that the phrase ""Doesn't look good for the cavs"" carries a clear and negative sentiment, indicating a pessimistic view of the Cleveland Cavaliers' current situation."
0|MORNING!!! Good im bloody knackered!!! Work is not for me today  HELPPP!!!! xxx|-0.6999999999999998|0.8333333333333334|0.8333333333333334|The sentiment can be summarized as strongly negative due to the user's expression of exhaustion, frustration, and negativity towards work, accompanied by strong language and seeking help.
0|got highly bored today scanning 24 pages for daddy. Had to do it! |-0.6333333333333333|0.8333333333333334|0.8000000000000002|The sentiment of the text is negative, with a strong indication of frustration and annoyance. The user expresses being highly bored and feeling obliged to complete a tedious task, resulting in a moderately negative sentiment with a high confidence rating.
1|aaaaahhhh.... finally done. next stop zippy's. |0.6166666666666667|0.8500000000000001|0.8000000000000002|"The overall sentiment of the text is moderately positive. The usage of ""finally done"" indicates relief and accomplishment, while the mention of ""next stop zippy's"" suggests excitement and anticipation. However, the lack of further context makes it difficult to determine the sentiment with high confidence."
