sentiment|sentence|sentiment_score|confidence_rating|explanation_score|explanation
1|I miss it and wish they had one in Philadelphia!|0.6666666666666666|0.8666666666666667|0.8666666666666667|The sentiment score of 0.7 indicates a positive sentiment and the user's wish for something in Philadelphia suggests a longing and positive tone, reflecting a desire for a particular place or experience.
0|We got sitting fairly fast, but, ended up waiting 40 minutes just to place our order, another 30 minutes before the food arrived.|-0.5|0.8000000000000002|0.5666666666666667|The sentiment score is moderately negative (around -0.5) reflecting the user's frustration and dissatisfaction with the long wait times while ordering and receiving their food. The explanations provide specific details to support this sentiment analysis.
1|They also have the best cheese crisp in town.|0.9|0.8333333333333334|0.9333333333333332|Overall, the statement expresses a positive sentiment by praising the cheese crisp as the best in town, indicating a favorable opinion and positive experience with the food.
1|Good value, great food, great service.|0.9666666666666667|0.9|0.9333333333333332|"The overall sentiment of the user's prompt is positive, as it mentions positive attributes such as ""good value,"" ""great food,"" and ""great service."" The explanation accurately reflects the positive sentiment expressed in the text."
1|Couldn't ask for a more satisfying meal.|1.0|0.9|0.9666666666666667|"The user's statement reflects complete satisfaction and a highly positive sentiment towards the meal, as indicated by their use of phrases such as ""couldn't ask for more"" and ""satisfying."""
1|The food is good.|0.8666666666666667|0.9|0.9333333333333332|"The overall sentiment of the statement ""The food is good"" is positive, as the word ""good"" indicates a positive sentiment towards the food, demonstrating a clear and favorable opinion about the food quality."
1|It was awesome.|1.0|0.9333333333333332|0.6666666666666666|"The consensus among the explanations is that the statement ""It was awesome"" conveys a highly positive sentiment, emphasizing enthusiasm, satisfaction, and enjoyment."
0|I just wanted to leave.|-0.39999999999999997|0.8333333333333334|0.8333333333333334|"The sentiment of the text is mainly negative, with a hint of neutrality, as the phrase ""I just wanted to leave"" conveys a feeling of discontent or dissatisfaction, but does not strongly convey emotions or feelings."
1|We made the drive all the way from North Scottsdale... and I was not one bit disappointed!|0.8833333333333333|0.85|0.8666666666666667|The majority of the explanations highlight that the text expresses satisfaction and excitement about the drive from North Scottsdale, with the user stating they were not disappointed, indicating a positive sentiment overall.
0|I will not be eating there again.|-0.8333333333333334|0.9333333333333332|0.9|The majority of the explanations express a strong negative sentiment towards the restaurant, indicating dissatisfaction and a likelihood of not returning in the future. The reasoning behind the sentiment is clear and straightforward.
0|!....THE OWNERS REALLY REALLY need to quit being soooooo cheap let them wrap my freaking sandwich in two papers not one!|-0.6999999999999998|0.8666666666666667|0.7666666666666666|The sentiment of the text is consistently negative, as the user expresses frustration and annoyance towards the owners for being cheap and not properly wrapping the sandwich. The use of negative intensifiers and words, along with the excessive exclamation points, emphasize the negativity in the text.
0|I checked out this place a couple years ago and was not impressed.|-0.7000000000000001|0.8666666666666667|0.8000000000000002|The majority of explanations indicate a negative sentiment towards the place based on previous disappointment and lack of satisfaction or enjoyment during a visit a couple of years ago.
0|The chicken I got was definitely reheated and was only ok, the wedges were cold and soggy.|-0.6666666666666666|0.8333333333333334|0.8333333333333334|The explanations all indicate a negative sentiment towards the chicken and wedges, with specific details supporting this sentiment and clear reasoning for the negative rating.
0|Sorry, I will not be getting food from here anytime soon :(|-0.7666666666666666|0.9|0.8166666666666668|The sentiment of the text is consistently negative, with expressions of disappointment and a decision to not return to the place for food, which implies a negative experience.
1|An absolute must visit!|1.0|0.9|0.9|The text expresses an extremely positive and enthusiastic sentiment, strongly recommending a visit to the place with emphasis on it being an absolute must-visit.
1|The cow tongue and cheek tacos are amazing.|0.9333333333333332|0.8666666666666667|0.8333333333333334|"Overall, the explanations indicate that the statement ""The cow tongue and cheek tacos are amazing"" expresses a highly positive sentiment with a strong level of confidence due to the use of the word ""amazing"" and the specific mention of the cow tongue and cheek tacos."
0|My friend did not like his Bloody Mary.|-0.6333333333333333|0.7666666666666666|0.9|"Overall, the explanations reveal a strong negative sentiment towards the Bloody Mary as indicated by the friend's dislike for it, supported by the use of negative words such as ""did not like."""
0|Despite how hard I rate businesses, its actually rare for me to give a 1 star.|0.2333333333333333|0.8333333333333334|0.7666666666666666|The overall sentiment of the explanations suggests a slightly positive sentiment, as the user typically rates businesses positively and rarely gives a 1-star rating, although they also mention harshly rating businesses at times.
1|They really want to make your experience a good one.|0.9|0.8333333333333334|0.9|The overall sentiment of the explanations is positive, with a strong emphasis on the subject's genuine effort and commitment to providing a good experience for the user.
0|I will not return.|-0.8666666666666667|0.9|0.8666666666666667|"The statement expresses a negative sentiment due to the use of the word ""not"" indicating a refusal or dislike towards returning, as well as the strong language emphasizing a firm decision."
0|I had the chicken Pho and it tasted very bland.|-0.6999999999999998|0.8500000000000001|0.8333333333333334|"The overall consensus is that the chicken Pho had a negative sentiment due to its lack of flavor, as expressed by the term ""bland."""
0|Very disappointing!!!|-0.9|0.9|0.9666666666666667|The explanations unanimously conclude that the sentiment expressed in the prompt is extremely negative, characterized by strong feelings of dissatisfaction and disappointment.
1|The grilled chicken was so tender and yellow from the saffron seasoning.|0.8000000000000002|0.9|0.9|"The grilled chicken is described positively with words like ""tender"" and ""yellow,"" along with mention of flavorful saffron seasoning, resulting in a very positive sentiment score. The explanation is highly confident and successfully highlights the positive aspects of the dish."
0|a drive thru means you do not want to wait around for half an hour for your food, but somehow when we end up going here they make us wait and wait.|-0.7333333333333334|0.8333333333333334|0.8666666666666667|The sentiment analysis indicates a negative sentiment (-0.7) due to frustration and impatience expressed in the user's prompt about the long wait at the drive-thru, which is supported by the mention of waiting for a long time and phrases displaying dissatisfaction with the wait. These factors contribute to the high explanation grade.
1|Pretty awesome place.|0.9|0.8666666666666667|0.9333333333333332|"The overall sentiment of the explanations is that the place being described is highly positive and favorable, characterized by enthusiastic and satisfied language such as ""pretty"" and ""awesome."""
