sentiment|sentence|sentiment_score|confidence_rating|explanation_score|explanation
0|there may not be a critic alive who harbors as much affection for shlock monster movies as i do .  i delighted in the sneaky-smart entertainment of ron underwood's big-underground-worm yarn tremors ; i even giggled at last year's critically-savaged big-underwater-snake yarn anaconda .  something about these films causes me to lower my inhibitions and return to the saturday afternoons of my youth , spent in the company of ghidrah , the creature from the black lagoon and the blob .  deep rising , a big-undersea-serpent yarn , doesn't quite pass the test .  sure enough , all the modern monster movie ingredients are in place : a conspicuously multi-ethnic/multi-national collection of bait . . . excuse  me , characters ; an isolated location , here a derelict cruise ship in the south china sea ; some comic relief ; a few cgi-enhanced gross-outs ; and at least one big explosion .  there are too-cheesy-to-be-accidental elements , like a sleazy shipping magnate ( anthony heald ) who also appears to have a doctorate in marine biology , or a slinky international jewel thief ( famke janssen ) whose white cotton tank top hides a heart of gold .  as it happens , deep rising is noteworthy primarily for the mechanical manner in which it spits out all those ingredients .  a terrorist crew , led by squinty-eyed mercenary hanover ( wes studi ) and piloted by squinty-eyed boat captain finnegan ( treat williams ) , shows up to loot the cruise ship ; the sea monsters show up to eat the mercenary crew ; a few survivors make it to the closing credits .  and up go the lights .  it's hard to work up much enthusiasm for this sort of joyless film-making , especially when a monster moview should make you laugh every time it makes you scream .  here , the laughs are provided almost entirely by kevin j . o'connor , generally amusing as the crew's fraidy-cat mechanic .  writer/director stephen sommers seems most concerned with creating a tone of action-horror menace -- something over-populated with gore-drenched skeletons , something where the gunfire and special effects are taken a bit too seriously .  deep rising is missing that one unmistakable cue that we're expected to have a ridiculous good time , not hide our eyes .  case it point , comparing deep rising to its recent cousin anaconda .  in deep rising , one of the creature's victims is regurgitated back into view , partially digested and still alive .  he shrieks in horror at his freakish appearance and pain , in a moment a bit too disturbing to be laughable .  in anaconda , we also see a regurgitated victim , partially digested and still alive .  he looks at another character . . . and  winks .  make no mistake , deep rising has anaconda beat all to heck when it comes to technical proficiency and pacing .  it's also gloomy , uninspired and not nearly enough fun .  i don't ask much of my monster movies , but i do ask that they act like monster movies .  you don't have to show me a fantastically impressive , massive beast with tentacles a-flailing .  just show me the massive beast burping , and i'll figure you get the point .  |-0.5166666666666667|0.8666666666666667|0.8666666666666667|"The overall sentiment is slightly negative with the author expressing disappointment in ""Deep Rising"" for lacking humor, entertainment, and enjoyment compared to other monster movies like ""Anaconda."" The author also criticizes the movie for being gloomy and uninspired, but their love for shlock monster movies slightly balances the sentiment."
0|"renee zellweger stars as sonia , a young jewish wife and mother frustrated by the constraints of her hasidic community in brooklyn .  her husband ( glenn fitzgerald ) is a religious scholar whose all-in-a-day's-work attitude on sex fails to tame the "" fire "" she feels within , as so she confesses to the rebbe ( after hearing her fiery confession , the rebbe suddenly gets frisky with his pleasantly surprised wife--and dies the next morning ) .  sensing her frustration , her husband's brother ( christopher eccleston ) gives her a job in his jewelry brokering business in exchange for raw , passionless sex that just fans sonia's still-burning flame .  on the job , sonia befriends ramon ( allen payne ) , a cool blast of hunky puerto rican water who does his own jewelry designs when not working as a grunt in an upscale jewelry store .  can fire-taming be far be that far behind for the ever-smoldering sonia ?  just about everything in writer-director boaz yakin's rings false , starting with the improbably cast zellweger , who does an adequate enough acting job but simply looks too waspy for the role .  a better fit would have been julianna margulies , who outshines zellweger as sonia's take-no-crap sister-in-law .  some of sonia's baby steps toward liberation , such as indulging in a non-kosher egg roll in chinatown , come off as silly .  yakin attempts to spice up the proceedings with a touch of magical realism--in the form of the recurring presence of sonia's long-dead brother's ghost--make the story feel even more trite than it already is .   "" i didn't know what to expect .  it's like something you chase for so long , but then you don't know how to react when you get it .  i still don't know how to react . ""  --michael jordan , on winning his first nba championship in 1991 . . . or ,  my thoughts after meeting him on november 21 , 1997  "|-0.5333333333333333|0.8333333333333334|0.8333333333333334|The sentiment is negative overall, as the review criticizes various aspects of the movie, including the casting choice, unrealistic plot, and attempt at magical realism. Despite some mixed feelings, the narrator expresses displeasure with these elements.
0|there're so many things to criticize about i don't know where to start .  recommendation : turn off your brain - don't be like me , decreasing the rating everyday because i think about it too much .  a comet is about to strike earth , causing a catastrophe similar to the extinction level event ( e . l . e . ) that wiped out the dinosaurs .  what follows is the story of a president's bid to think for the good of his people , a rising reporter , the love story of two teenagers ( one of whom discovered the comet ) , and a team of astronauts on the ship `messiah' to save the world .  firstly , there is nothing outstandingly inferior about the making of the film ( nor is there anything outstandingly good about it ) , but the plot holes make the film corny and stupid .  to be honest , i was more moved by the trailer than the film itself ( which isn't saying much ) .  mimi leder's follow-up to `the peacemaker' is equally incompetent , with all the big stars wasted .   ( perhaps i'm just annoyed that the release of `the peacemaker' in the us overshadowed a far superior thriller , `the assignment' . )  it is very obvious that the title not only represents the big boom that will result from the collision , but also connotes the heavy impact on human lives .  however , the film simply fails on that note .  the effects are worn-out , the substandard screenplay limited the acting , and the director continued her sad run in terms of good-film-making credentials .  she's still making good money though .  t ? a leoni's unfortunate character , the news reporter , is the foundation of the story and of the cast .  but the film suffers from too many characters that do not need to be explored .  robert duvall's aging astronaut is lifeless , and morgan freeman's president is restricted to , well , a righteous president ( which means he's not interesting at all ) .  leoni's character is the only appealing one , and is played with reasonable conviction ( but a rather peculiar showing when reporting for msnbc ) , but was definitely undervalued by the director and screenwriters .  warning : spoilers included ( but a lot of it is irrelevant and predictable anyway ) .  plot holes , plot holes , plot holes .  now , e . l . e .  is threatening to exterminate more than 99% of the human race , and they send eight puny little nuclear bombs up there ?  where's the logic ?  leder could have at least made it plausible with 20 .  and then it turns out that only a few percent of the world population actually perish , and those less selfish ones ( the ones that stayed at home ) were the victims .  the film was almost mocking them , telling them they had died for nothing .  i also fail to see how two teenagers , carrying a baby , would be the first to climb up the mountain/hill , even with a motorbike for a head-start .  it's unlikely that the dust will take just two years to settle , but that doesn't really matter .  building caves was a strategy mentioned in `dr .  strangelove' , which proposed that people lived underground for one hundred or so years .  now that is a more practical use for caves .  what is the point of living in caves ?  there is no , unlike `dr .  strangelove' , any radioactivity outside to restrict exposure .  how do plants grow ?  if humans have the technology to keep plants alive in caves , there's no reason why they can't do it in the open .  the president disclosed that other countries have been preparing their own caves .  obviously this means that the other countries were informed a long time ago , and you can't be serious to say that nobody leaked the news to the media .  in an important mission like that of the `messiah' , for that matter any mission , it is impossible that isn't sufficient fuel for an extra couple of hundred metres , needless to say tens of kilometres .  this is not deep impact ? it's a frivolous cheap impact .  but even with all that , some overacting , and a 3 . 4 rating , it's still watchable , just don't think about it .  okay ?  |-0.7166666666666667|0.85|0.9|The overall sentiment of the explanations is that the text is highly negative, criticizing various aspects of the film including the plot holes, screenplay, and wasted talent, expressing disappointment and frustration with the film's execution. However, the reviewer acknowledges that the film is still watchable if not thought about too much.
0|don't let this movie fool you into believing the romantic noirs of william shakespeare .  no one will truly understand the heart and soul of this man except through his work , and this movie makes a vain attempt at that .  any moves to ? glamorise' his life , which hollywood has an annoying tendency to do , will only subtract from his achievement rather than expound on his greatness .  this movie about his life , although well written , puts too much make-up on a man whose life was probably more pork and potatoes , rather than lobster and champagne .  oh well , let's fantasise onwards an assume that he was a bit of a flirtatious play-write , who falls in love with a beautiful woman ( gwyneth paltrow ) and from her inspiration , several plays develop - ? romeo and juliet' , and ? the twelfth night' .  it is easier for me to believe that he had a wet dream and that's how all his plays develop , but please spare me all of this unnecessary melodrama .  but i guess my version probably wouldn't draw a crowd or make a dollar on screen .  so is there any justification in romanticising the man shakespeare , when all we need to do is read his work in order to find his soul .  i think not .  as for the oscars were they deserved by this movie ?  i think not .  in many aspects ? private ryan' and ? life is beautiful' were far superior movies , but one should never assume that this should be a criteria for winning an oscar , as time and again , for reasons unexplained , an undeserving movie will win the accolade .  another sore point is the fact that gwyneth won the best female lead , over a more polished cate , but i guess if you go on enough about your grandfather dying and your nephew being hospitalised - people will start feeling sorry for you .  |-0.6166666666666667|0.8000000000000002|0.8333333333333334|The explanations express a negative sentiment towards the movie about William Shakespeare's life, criticizing its glamorization of Shakespeare and questioning the justification for romanticizing him. The text also expresses disappointment with the movie winning Oscars and suggests bias in award selections, contributing to the overall negative sentiment.
0|"it's a good thing most animated sci-fi movies come from japan , because "" titan a . e . "" is proof that hollywood doesn't have a clue how to do it .  i don't know what this film is supposed to be about .  from what i can tell it's about a young man named kale who's one of the last survivors of earth in the early 31st century who unknowingly possesses the key to saving and re-generating what is left of the human race .  that's a fine premise for an action-packed sci-fi animated movie , but there's no payoff .  the story takes the main characters all over the galaxy in their search for a legendary ship that the evil "" dredge "" aliens want to destroy for no apparent reason .  so in the process we get a lot of spaceship fights , fistfights , blaster fights and more double-crosses than you can shake a stick at .  there's so much pointless sci-fi banter it's too much to take .  the galaxy here is a total rip-off of the "" star wars "" universe the creators don't bother filling in the basic details which makes the story confusing , the characters unmotivated and superficial and the plot just plain boring .  despite the fantastic animation and special effects , it's just not an interesting movie .  "|-0.7333333333333334|0.9|0.9166666666666666|"The user and reviewer both express negative sentiments towards the movie ""Titan A.E."" due to its confusing plot, unmotivated characters, and overall boring experience, despite impressive animation and special effects. Additionally, the reviewer mentions the presence of too much pointless sci-fi banter that detracts from the film."
0|"in the year 2029 , captain leo davidson ( mark wahlberg , "" boogie nights "" ) is training 'his' chimp pericles to pilot a pod from the usaf oberon space station .  when an electromagnetic storm is encountered and pericles' pod is lost , davidson sets out unauthorized and lands thousands of years in the future on the "" planet of the apes . ""  maybe if 20th century fox had set the proverbial 100 chimps in front of typewriters they would have gotten a better results than this adaptation of the pierre boulle novel by william broyles jr . ( "" cast away "" ) , and lawrence konner & mark d . rosenthal ( "" mighty joe young "" ) .  director tim burton's unique look and style are nowhere to be found in this silly , pointless remake .  davidson no sooner lands than he finds himself being swarmed by savages running in terror , whom he wisely joins .  however , he's rounded up with the lot of them by the apes which rule this plant and handed over to slave trader limbo ( paul giamatti , "" duets "" ) .  ari ( helena bonham carter , "" fight club "" ) , daughter of the illustrious senator sandar ( david warner , "" titanic "" ) and simian bleeding heart , believes humans should live with apes on equal standing , an unpopular notion .  she takes a liking to leo , who she deems 'unusual . '  general thade ( tim roth , "" lucky numbers "" ) is of the opposite opinion , wishing for declaration of martial law that will allow him to annihilate the race .  he's sweet on ari .  it's relatively easy to see where this 'new' story is going from the onset , yet its ultimate revelation has gaping logic holes .  the much ballyhooed 'surprise' ending is a nonsensical let down .  an attempt at a love triangle , conveyed by ari and the human daena ( estella warren , "" driven "" ) giving each other 'back off' looks over leo , fails because he never develops a relationship with either of them .  the lone sex scene is some hilarious foreplay between elder orangutan senator nado ( glenn shadix ) and his trophy wife nova ( burton's squeeze , lisa marie ) .  guffaws will also likely greet charlton heston's cameo as thade's father , the one ape harboring a firearm ( ! ) who sputters some very familiar lines before dying .  the only real success of the 2001 "" planet of the apes "" is rick baker's makeup , and even that's an iffy affair .  no attempt was made to change the human whiteness of the actors' eyes , a real distraction amidst some otherwise impressive work .  roth , warner and michael clarke duncan ( as thade's right hand man attar ) are given the most impressive makeovers .  giamatti looks more like a skull than an ape and the female apes are too humanized to be given sexual appeal .  tim roth delivers the most impressive acting job by getting the body language right - his nasty chimpanzee character leaps about , most spectacularly when mounting his steed , but even's he's undone by some obvious wire work .  bonham carter delivers a goodly range of emotion from behind a stiff prosthetic , but is undone in turn by the silliness of the writing .  most of the film has a set bound look which no amount of mist can cover .  the ape's city resembles a dank complex of tree houses .  the apes' military costumes ( colleen atwood , "" sleepy hollow "" ) as well as their field tents are reminiscent of eiko ishioka's work on coppola's "" dracula . ""  that oriental flavor is also found in danny elfman's tribal , percussive score .   "" planet of the apes "" was the last blockbuster hope for the summer of 2001 , a dismal movie season that's going to the dogs .  "|-0.5333333333333333|0.7666666666666666|0.8000000000000002|"The sentiment of the explanations is negative towards the movie ""Planet of the Apes"" due to criticism of its lack of unique style, nonsensical plot holes, silly writing, and overall disappointment, despite the successful makeup."
0|"writing a screenplay for a thriller is hard .  harder than pouring concrete under the texas sun .  harder than building a bridge over troubled waters .  and incidentally , a whole heck of a lot harder than writing a movie review .  thrillers are all variations on a theme .  you have a smart , resourceful , and powerful bad guy , who has a goal he has to meet .  you have a noble and brave good guy , who has to protect the innocent , kill the bad guy , and not get killed himself in the process .  the trick of thriller writing is doing all of this in an interesting and novel manner .  this simple formula can lead to classic movies like north by northwest , high noon , or silence of the lambs , or big summer blockbusters like men in black , the fugitive , or air force one , or it can lead to utter dreck like masterminds , event horizon , kull the conqueror . . . .  is anyone else getting depressed here ?  point is , it's not enough to follow the formula .  you've got to throw in something extra , something good and new and better than the last version .  something to surprise and move all of us people who buy the tickets and the popcorn and the happy meals .  this is a hard thing to do , but it is absolutely necessary in every way .  without that something extra -- whether it's a great plot or a well-written screenplay , or great special effects or great locations or great casting or great performances or great big hungry dinosaurs -- the movie fails .  that's why the jackal , with all its starpower , with all its budget , with all its hype , gets a big fat f .  bruce willis is the bad guy , the jackal , a legendary killer for hire .  richard gere is the good guy , a former ira assassin with a vendetta against the jackal .  the jackal is trying to kill someone .  gere is trying to stop him .  will gere be able to stop the assassination in time and kill the jackal ?   ( i'll give you three guesses , and the first two don't count . )  there are no surprises awaiting the audience in the jackal , no moment when you say to yourself , "" i wonder what happens next ? ""  the script for the jackal isn't ripped straight from today's headlines .  it's ripped off , straight from an episode of millennium .  throughout the movie , we learn what the jackal's plans are and how he intends to accomplish them .  no surprise .  the fun of a movie like this should come from richard gere figuring out what the jackal's plan is and developing a clever plan to foil the bad guy .  instead , we get two ( count 'em , two ) scenes where gere is sitting in an fbi conference room somewhere and instantly divines the jackal's plan just as if he's frank black ( or more likely , just as if he's been handed a copy of the script ) .  and we never get more than a superficial clue as to why gere has had this flash of insight .  it's like gere's character is psychic , but neither he nor the fbi ( or the screenwriters ) seem to know it .  and just like in millennium , the bad guy has an overwhelming need to go after the people the good guy cares about , whether or not they are important to what he's trying to do or not .  what's more , in the last half of the movie , the jackal , supposedly a super-smart professional terrorist who never makes a mistake , comes down with a major case of the stupids .  as for the performances . . .  bruce willis manages to get through the whole movie without a wisecrack , which is a major achievement , but not enough reason to see the movie .  his disguises are good , but not as good or as interesting as val kilmer's in the saint .  richard gere is made to talk the entire movie in an irish accent , which detracts from his otherwise lifeless and dull performance .  sidney poitier is probably the most disappointing element in a overwhelmingly disappointing movie -- not that his performance is bad or anything , it's not , but it is sad that hollywood won't use this talented actor in any part other than an fbi agent ( shoot to kill , sneakers ) .  writing a good plot and a good screenplay , like i said , is hard , but it can be done .  it wasn't done here .  it is our job as consumers to reward good screenplays and to denounce bad and uninteresting ones .  do not go see this movie .  you'll only encourage the producers to make more just like it .  instead , stay home and rent day of the jackal , or in the line of fire , or a fire safety video , for crying out loud .  anything other than the jackal , which lives up to its name by gnawing the dead bones of other , better movies .  "|-0.5|0.8666666666666667|0.8666666666666667|"The overall sentiment of the explanations is negative as the author expresses frustration and disappointment with the process of writing a thriller screenplay, criticizes the lack of originality and uninteresting plot in the film ""The Jackal,"" and urges readers to avoid watching it."
0|all right , all right , we get the point : despite all similarities to the best-selling story , speechless is * not * based on the romance between 1992 presidential campaign rivals james carville and mary matalin .  in fact , the script was in development well before 1992 .  still , the comparisons are inevitable , until one realizes a critical difference .  no , it's not that the speechless twosome are speech writers , not campaign managers ; it's that carville and matalin's story is actually interesting .  speechless is a limp , poorly structured would-be romantic comedy .  speechless is set during a new mexico senatorial campaign , where kevin vallick ( michael keaton ) and julia mann ( geena davis ) meet and get romantic one night when neither one can sleep .  what neither one realizes is that they are on opposite sides of the campaign : kevin is a sit-com writer brought in to punch up the republican candidate's speeches , while julia is the chief speech writer for the democratic candidate .  at first each one believes that the other has an ulterior motive for the relationship , but eventually they let down their guard and become closer .  but there are plent of obstacles in the way , including julia's stud-reporter fiance ( christopher reeve ) and a series of stunts which continue to prove that all's fair in love and politics .  the standard formula for a movie like speechless would have the two principles starting out as antagonists and realizing only at the end that they're crazy about each other .  screenwriter robert king completely subverts expectations by throwing kevin and julia into each other's arms in the first fifteen minutes , then developing the antagonism .  it's a noble attempt to shake things up , but unfortunately it just doesn't work .  part of the fun of watching sparring in a romantic comedy comes from recognizing the chemistry even before the characters do , but in speechless they already know they're attracted to each other , and we're left with waiting for the campaign to end so they'll admit that they love each other already .  there is such a herky-jerky feel to the constant bickering and making up that even king's sharp dialogue can't prevent speechless from becoming repetitive after about half an hour .  inconsistency is also the defining characteristic of the performances of geena davis and michael keaton , and with those performances most of their scenes together .  the problems begin with their initial courtship , which does virtually nothing to establish julia's character and merely establishes that kevin is a wise-ass .  davis is radiantly beautiful , and keaton is generally entertaining , but these characters are so plastic that nothing that happens to them seems to matter one bit .  in a couple of scenes , like a quiet moment sitting at a fountain , they actually achieve some measure of connection .  for the most part , however , they're just actors spouting lines .  you keep waiting for a little spark , and it never happens .  perhaps most disappointing is that king and director ron underwood completely waste their premise by removing all the punch from speechless's politics .  the setting seems perfect for a high- energy battle of the sexes with partisanship thrown into the mix , but that's never the tone that underwood is going for .  he wants a warm , fuzzy romance compatible with marc shaiman's flute-and-wind musical score , and the campaign which should have defined the conflict between kevin and julia fades into the background .  it might as well have been a story about rival grocers , and every single character is about as uninspired as he or she could possibly be .  i was about the only reviewer in the civilized world who seemed to enjoy robert king's previous screenplay , the dana carvey flop clean slate , so i had some hopes for speechless .  but while there is wit in the words , this is a script which was probably much better on paper .  on screen , it's still paper thin .  |-0.4666666666666666|0.8333333333333334|0.8000000000000002|"The movie ""Speechless"" is described as a poorly structured romantic comedy with inconsistent performances, lacking depth and connection between characters, and wasted potential in exploring its political setting. The script also falls short when translated to the screen. Overall, the sentiment in the explanations is negative."
0|"teenagers have a lot of power in hollywood .  every year countless films will be made targeting that audience in particular , and rely on the entire teenage population to turn out on friday and saturday nights , wallets in hand .  the formula is very simple , you make a film with a big name young actor or actress with sex appeal .  you add a high school environment that features everyone from prom queens to math club nerds , and then a very simple relationship conflict that can be worked out in 90 minutes , the typical teenage attention span .  the response is enormous as this part of the population will waste it92s money on almost any = film set in an environment they can relate to , and , most importantly , they don92t care to judge films=92 quality , so any piece of trash will = due .  that is just what never been kissed , the latest film from director raja gosnell , is ; trash .  josie geller ( drew barrymore ) is the youngest copy editor in the history of the chicago sun times .  she has her own personal assistant , unlimited supplies , and her own office .  but she is very much dismayed with her position in life .  there is nothing she wants more than to be a reporter and go out into the field , where she can play a more active role in the chicago media .  so when an assignment is quite literally thrown at her out of nowhere , she jumps at it with elation .  constantly smothering josie in the work place is her friend anita ( molly shannon ) and her amicable superior , gus ( john c . reilly ) .  the two of them are both stricken with horror upon hearing the news of her first assignment , as they both deem her to be an office worker and not a reporter .  however , since this film is aimed at a teenage audience with little patience for character conflict , this otherwise interesting scenario is resolved within two minutes , and josie is headed for the field .  obviously , the field assignment involves a high school .  specifically , she is to become an undercover reporter at a high school , by enrolling in the senior class and "" becoming one of them . ""  i don92t think that i = need to even begin to explain all the impossibilities of this situation ever occurring , so i won92t .  the movie develops into josie trying to find the life that she never led in high school .  interwoven flashback scenes show us just how much of a dork she truly was , and she appears to be heading down that road again .  fortunately for this lame production , other characters do appear that make some of these high school scenes both humorous and remotely interesting .  they include the predictable love stories , between both a student ( jeremy jordan ) and a teacher ( michael vartan ) , to show that josie is really two people in one body .  also , her younger brother and opposite , rob ( david arquette ) comes into her new found life and even causes a rare scene that is mildly provocative .  the humor found in this film is actually quite amusing .  typical for teenage films , it is chalk full of sexual innuendoes and condom humor .  one scene in particular features a certain classroom activity involving bananas and latex that is absolutely hysterical .  most of the other jokes are straight forward high school humor that anyone who has ever been to high school can appreciate and will enjoy .  but those still don92t = recover for the total lack of quality in this movie .  following this trend of high school movie rules , comes the general acting .  it is even worse than the trend of overplaying a scenario from film to film .  in this case , drew barrymore is absolutely painful to watch .  she is required to play her character on two levels , having some very black and white transitions .  and although some scenes are written to be particular shades of gray , she seems to hold that color throughout all of her screen time .  at one point she is alone with an obvious love interest on a ferris wheel , and is expected to him on an adult level , since he is one , her teacher .  but she never seems to get out of the gray area , and in doing so she makes a mockery out of his otherwise good performance .  following barrymore is the pitiful molly shannon ( saturday night live ) .  she seems to be limited to playing an ecstatic character that no one can relate to , and draws the attention of an audience as simply unrealistic .  it is these "" qualities "" that prevent the aforementioned condom scene from being one of the few decent .  luckily there is one great performance to emerge out of this otherwise bleak film .  david arquette ( scream ) takes home the prize for being able to stand out in an ensemble performance that is absolutely pathetic , and not have his brilliant acting ruined .  and as a central character he gets to take on his own mini-plot , which is one of the few well done parts of never been kissed .  in a dazzling cherry-on-the-sundae type piece of work , he does an absolutely hilarious tom cruise impression from the 1983 hit , risky business .  never been kissed is a mediocre film at best .  the predictable plot has become so overplayed in hollywood , that it is sickening to watch time and again , and this film is no exception .  the acting is just as bad , but there is the one positive presence of david arquette to add some light .  unfortunately , the bottom line is that the movie will be a success , because teenagers will pay to see any trash .  "|-0.7666666666666667|0.9|0.8166666666666668|"The sentiment of the explanations is negative as they criticize the formulaic nature of Hollywood films targeting teenagers and express disappointment with the quality of ""Never Been Kissed"". The explanations also highlight the negative view towards the acting, predictability of the plot, and the willingness of teenagers to pay for movies of lower quality."
0|"walken stars as a mobster who is kidnapped and held for ransom by four bratty rich kids .  it seems that a woman has also been kidnapped--she is the sister of one of them ( e . t . 's  henry thomas ) and the girlfriend of another ( flannery ) --and the asking price is $2 million , which said snots are unable to cough up alone .  they even cut off walken's finger to show they mean business , because they are desperate to save the woman's life .  suicide kings is a terrible film .  walken aside , there isn't a single appealing cast member .  o'fallon creates characters that are functional types without any resonance .  in an amusingly unironic scene , walken plays poker with the foursome and describes each of their personalities to a tee--it's as if he was reading the summary sheet for a casting director .  the plot is another issue entirely .  o'fallon is someone whom i'm betting has seen reservoir dogs and the usual suspects too many times , for not only does his story veer off on bizarre tangents from whence they never return ( do we really need the scene where dennis leary beats up an abusive father with a toaster , which is entirely unrelated to both the story and leary's character , or the numerous anecdotal sequences ? ) , but the central plot itself is a serpentine mess , filled with crosses and double crosses and triple crosses . . .  by the fourth big revelation/twist , i had completely tuned out , wondering what on earth attracted these actors to the material .  recently a peer , a fellow young filmmaker , informed me that he had an idea for a movie about four guys , the mob , and the fbi .  it occurred to me then what's wrong with indies like suicide kings : i suspect o'fallon has never met a mobster , is not a rich man , doesn't deliver endless "" clever "" monologues to his friends about his favourite types of boots . . .  in short , these guys are just riffing on other movies , and in doing that , making the same film over and over and over again .  tarantino found his niche and now hundreds of genxers with movie cameras are trying to find tarantino's niche instead of carving their own .  -reviewed at the toronto international film festival  "|-0.7333333333333334|0.9333333333333332|0.8666666666666666|"The explanations collectively express a highly negative sentiment towards the film ""Suicide Kings"", criticizing various aspects such as the plot, characters, lack of originality, confusion, and irrelevant scenes. The overall tone is dismissive and questioning the attraction of actors to the material, providing clear reasoning for the negative rating."
